nuclides,reactions,groups,xs
Xe136,"(n,2n)",1,0.0009381332416886758
Xe136,"(n,p)",1,3.834114535923364e-07
Xe136,"(n,a)",1,9.907964894728047e-08
Xe136,"(n,3n)",1,6.675352752462066e-07
Xe136,"(n,4n)",1,0.0
Xe136,fission,1,0.0
Cs133,"(n,gamma)",1,13.678679659656996
Cs133,"(n,2n)",1,0.00036504474002027333
Cs133,"(n,p)",1,6.377283956470362e-06
Cs133,"(n,a)",1,8.153924461936315e-07
Cs133,"(n,3n)",1,2.2608871855582055e-07
Cs133,"(n,4n)",1,0.0
Cs133,fission,1,0.0
Cs134,"(n,gamma)",1,21.637008847041372
Cs134,"(n,2n)",1,0.0023873654912964556
Cs134,"(n,p)",1,1.9022465952748987e-06
Cs134,"(n,a)",1,5.634714010763651e-07
Cs134,"(n,3n)",1,4.608378451298107e-07
Cs134,"(n,4n)",1,0.0
Cs134,fission,1,0.0
Cs135,"(n,gamma)",1,2.57592763357259
Cs135,"(n,2n)",1,0.0006763051307896877
Cs135,"(n,p)",1,6.368422177511803e-07
Cs135,"(n,a)",1,2.1996715098725606e-07
Cs135,"(n,3n)",1,8.064110680894353e-07
Cs135,"(n,4n)",1,0.0
Cs135,fission,1,0.0
Cs136,"(n,gamma)",1,3.129628496296685
Cs136,"(n,2n)",1,0.0027154084217508845
Cs136,"(n,p)",1,5.301652739673891e-07
Cs136,"(n,a)",1,2.0236150147783576e-07
Cs136,"(n,3n)",1,8.380100461008753e-07
Cs136,"(n,4n)",1,0.0
Cs136,fission,1,0.0
Cs137,"(n,gamma)",1,0.04612282924874646
Cs137,"(n,2n)",1,0.0009686673384749738
Cs137,"(n,p)",1,1.2728745800604674e-07
Cs137,"(n,a)",1,1.006957126773384e-07
Cs137,"(n,3n)",1,2.3740594472906e-06
Cs137,"(n,4n)",1,0.0
Cs137,fission,1,0.0
Ba130,"(n,gamma)",1,6.448442301232154
Ba130,"(n,2n)",1,0.00017009026452946536
Ba130,"(n,p)",1,6.370194898232189e-05
Ba130,"(n,a)",1,3.6044782881670186e-05
Ba130,"(n,3n)",1,0.0
Ba130,"(n,4n)",1,0.0
Ba130,fission,1,0.0
Ba131,"(n,gamma)",1,3.8979269112108827
Ba131,"(n,2n)",1,0.0010036926898727148
Ba131,"(n,p)",1,0.0013362649965685254
Ba131,"(n,a)",1,0.24058373129976204
Ba131,"(n,3n)",1,0.0
Ba131,"(n,4n)",1,0.0
Ba131,fission,1,0.0
Ba132,"(n,gamma)",1,2.4775540890899017
Ba132,"(n,2n)",1,0.000274820366359324
Ba132,"(n,p)",1,9.888839592224192e-06
Ba132,"(n,a)",1,9.490110705393588e-06
Ba132,"(n,3n)",1,9.491206316167209e-09
Ba132,"(n,4n)",1,0.0
Ba132,fission,1,0.0
Ba133,"(n,gamma)",1,3.4775641270383555
Ba133,"(n,2n)",1,0.0009370241014988785
Ba133,"(n,p)",1,4.4096154491679045e-05
Ba133,"(n,a)",1,6.70647124084588e-05
Ba133,"(n,3n)",1,1.3166639159281143e-09
Ba133,"(n,4n)",1,0.0
Ba133,fission,1,0.0
Ba134,"(n,gamma)",1,0.9238430565370634
Ba134,"(n,2n)",1,0.000326144373887242
Ba134,"(n,p)",1,2.7711233192535767e-06
Ba134,"(n,a)",1,2.4524596232410605e-06
Ba134,"(n,3n)",1,1.1668968731826633e-07
Ba134,"(n,4n)",1,0.0
Ba134,fission,1,0.0
Ba135,"(n,gamma)",1,3.7415498952221884
Ba135,"(n,2n)",1,0.001554067336729231
Ba135,"(n,p)",1,2.5369548943553114e-06
Ba135,"(n,a)",1,2.79678867466519e-06
Ba135,"(n,3n)",1,1.3182317352255484e-07
Ba135,"(n,4n)",1,0.0
Ba135,fission,1,0.0
Ba136,"(n,gamma)",1,0.16239930147434123
Ba136,"(n,2n)",1,0.0004615900063106198
Ba136,"(n,p)",1,1.1209626375704782e-06
Ba136,"(n,a)",1,4.889465103268784e-07
Ba136,"(n,3n)",1,4.2770869338174603e-07
Ba136,"(n,4n)",1,0.0
Ba136,fission,1,0.0
Ba137,"(n,gamma)",1,0.5894751006062576
Ba137,"(n,2n)",1,0.002153444620128517
Ba137,"(n,p)",1,7.278844212884243e-07
Ba137,"(n,a)",1,5.124527513591344e-07
Ba137,"(n,3n)",1,2.991724359308864e-07
Ba137,"(n,4n)",1,0.0
Ba137,fission,1,0.0
Ba138,"(n,gamma)",1,0.06313230751867915
Ba138,"(n,2n)",1,0.0005496263951564588
Ba138,"(n,p)",1,2.9488742229629814e-07
Ba138,"(n,a)",1,7.767486299938025e-07
Ba138,"(n,3n)",1,2.773558070868976e-07
Ba138,"(n,4n)",1,0.0
Ba138,fission,1,0.0
Ba139,"(n,gamma)",1,0.07743825852473443
Ba139,"(n,2n)",1,0.006131224552378049
Ba139,"(n,p)",1,1.5220745424937827e-07
Ba139,"(n,a)",1,0.0005510468507551799
Ba139,"(n,3n)",1,0.0
Ba139,"(n,4n)",1,0.0
Ba139,fission,1,0.0
Ba140,"(n,gamma)",1,0.6360284562672104
Ba140,"(n,2n)",1,0.0062292845995955
Ba140,"(n,p)",1,3.757681486054216e-07
Ba140,"(n,a)",1,3.653889649127639e-07
Ba140,"(n,3n)",1,9.75215366310671e-05
Ba140,"(n,4n)",1,0.0
Ba140,fission,1,0.0
La138,"(n,gamma)",1,16.839918245017866
La138,"(n,2n)",1,0.0014143838984743825
La138,"(n,p)",1,6.398726375703028e-06
La138,"(n,a)",1,1.3602246509232555e-06
La138,"(n,3n)",1,6.219271704798248e-08
La138,"(n,4n)",1,0.0
La138,fission,1,0.0
La139,"(n,gamma)",1,1.5316842007616625
La139,"(n,2n)",1,0.00046157016121571186
La139,"(n,p)",1,5.665228587701803e-07
La139,"(n,a)",1,3.037963161001171e-07
La139,"(n,3n)",1,5.2664404320317795e-08
La139,"(n,4n)",1,0.0
La139,fission,1,0.0
La140,"(n,gamma)",1,2.2326991990377762
La140,"(n,2n)",1,0.0057763002493676045
La140,"(n,p)",1,1.4646571431889925e-06
La140,"(n,a)",1,0.00016289756615129396
La140,"(n,3n)",1,1.7685221657050365e-06
La140,"(n,4n)",1,0.0
La140,fission,1,0.0
Ce136,"(n,gamma)",1,2.8125297399066773
Ce136,"(n,2n)",1,0.00020060429744955902
Ce136,"(n,p)",1,6.31028064220908e-05
Ce136,"(n,a)",1,1.8025473472287186e-05
Ce136,"(n,3n)",1,0.0
Ce136,"(n,4n)",1,0.0
Ce136,fission,1,0.0
Ce137,"(n,gamma)",1,6.792981021158367
Ce137,"(n,2n)",1,0.000795567392225746
Ce137,"(n,p)",1,0.00022712176558223524
Ce137,"(n,a)",1,0.0644062532581703
Ce137,"(n,3n)",1,0.0
Ce137,"(n,4n)",1,0.0
Ce137,fission,1,0.0
Ce137_m1,"(n,gamma)",1,9.983320231017613
Ce137_m1,"(n,2n)",1,0.0005387806405758262
Ce137_m1,"(n,p)",1,0.0004394330425041377
Ce137_m1,"(n,a)",1,0.010215059740188834
Ce137_m1,"(n,3n)",1,0.0
Ce137_m1,"(n,4n)",1,0.0
Ce137_m1,fission,1,0.0
Ce138,"(n,gamma)",1,0.4615572792339711
Ce138,"(n,2n)",1,0.0002407452183019843
Ce138,"(n,p)",1,1.3816142238055647e-05
Ce138,"(n,a)",1,3.2470132115712307e-06
Ce138,"(n,3n)",1,1.7359150064361199e-09
Ce138,"(n,4n)",1,0.0
Ce138,fission,1,0.0
Ce139,"(n,gamma)",1,69.3492769134037
Ce139,"(n,2n)",1,0.0007464861454895872
Ce139,"(n,p)",1,1.9024877034861923e-05
Ce139,"(n,a)",1,6.973756946950948e-06
Ce139,"(n,3n)",1,5.365832048537575e-10
Ce139,"(n,4n)",1,0.0
Ce139,fission,1,0.0
Ce140,"(n,gamma)",1,0.08749330996987933
Ce140,"(n,2n)",1,0.00044279536159451703
Ce140,"(n,p)",1,8.712511987602834e-07
Ce140,"(n,a)",1,1.258265428044393e-06
Ce140,"(n,3n)",1,8.21194941080321e-08
Ce140,"(n,4n)",1,0.0
Ce140,fission,1,0.0
Ce141,"(n,gamma)",1,8.022656166216464
Ce141,"(n,2n)",1,0.0055829991422241725
Ce141,"(n,p)",1,1.1471729204899432e-06
Ce141,"(n,a)",1,2.254005668361186e-05
Ce141,"(n,3n)",1,6.962110756712488e-07
Ce141,"(n,4n)",1,0.0
Ce141,fission,1,0.0
Ce142,"(n,gamma)",1,0.1570335705064156
Ce142,"(n,2n)",1,0.0022864682787400907
Ce142,"(n,p)",1,4.3943463910698567e-07
Ce142,"(n,a)",1,2.1082298532509947e-06
Ce142,"(n,3n)",1,9.485519881287882e-06
Ce142,"(n,4n)",1,0.0
Ce142,fission,1,0.0
Ce143,"(n,gamma)",1,1.7943823719811025
Ce143,"(n,2n)",1,0.00598507812602206
Ce143,"(n,p)",1,2.8675170016490193e-07
Ce143,"(n,a)",1,6.290927896696149e-06
Ce143,"(n,3n)",1,1.2047756213260919e-05
Ce143,"(n,4n)",1,0.0
Ce143,fission,1,0.0
Ce144,"(n,gamma)",1,0.20967648035652775
Ce144,"(n,2n)",1,0.003070688541775165
Ce144,"(n,p)",1,1.6626062609233144e-07
Ce144,"(n,a)",1,4.954985914541247e-07
Ce144,"(n,3n)",1,3.7564895458294565e-05
Ce144,"(n,4n)",1,0.0
Ce144,fission,1,0.0
Pr141,"(n,gamma)",1,2.081870883440193
Pr141,"(n,2n)",1,0.0002656628106378665
Pr141,"(n,p)",1,3.3613142269091718e-06
Pr141,"(n,a)",1,3.394242765497863e-06
Pr141,"(n,3n)",1,1.5251168871435195e-09
Pr141,"(n,4n)",1,0.0
Pr141,fission,1,0.0
Pr142,"(n,gamma)",1,4.983427233674967
Pr142,"(n,2n)",1,0.003529419123197134
Pr142,"(n,p)",1,6.70120938499091e-06
Pr142,"(n,a)",1,0.0030533621183845296
Pr142,"(n,3n)",1,2.820335743272635e-07
Pr142,"(n,4n)",1,0.0
Pr142,fission,1,0.0
Pr143,"(n,gamma)",1,15.756185751951493
Pr143,"(n,2n)",1,0.0019456606982835947
Pr143,"(n,p)",1,9.948641825670224e-07
Pr143,"(n,a)",1,4.228072481330237e-06
Pr143,"(n,3n)",1,1.1165238160777375e-05
Pr143,"(n,4n)",1,0.0
Pr143,fission,1,0.0
Nd142,"(n,gamma)",1,2.669154585023828
Nd142,"(n,2n)",1,0.00028914460372337736
Nd142,"(n,p)",1,5.5851631491745374e-06
Nd142,"(n,a)",1,5.454319826877637e-06
Nd142,"(n,3n)",1,3.9491766256882825e-10
Nd142,"(n,4n)",1,0.0
Nd142,fission,1,0.0
Nd143,"(n,gamma)",1,46.79191157346065
Nd143,"(n,2n)",1,0.002258957640297771
Nd143,"(n,p)",1,3.3986438895200086e-06
Nd143,"(n,a)",1,0.0032567573201793187
Nd143,"(n,3n)",1,1.1294401158163926e-07
Nd143,"(n,4n)",1,0.0
Nd143,fission,1,0.0
Nd144,"(n,gamma)",1,0.6178322756043018
Nd144,"(n,2n)",1,0.001306563422631065
Nd144,"(n,p)",1,1.3635329378740189e-06
Nd144,"(n,a)",1,1.0351754867564793e-05
Nd144,"(n,3n)",1,1.7796915943066654e-06
Nd144,"(n,4n)",1,0.0
Nd144,fission,1,0.0
Nd145,"(n,gamma)",1,11.56461045897443
Nd145,"(n,2n)",1,0.0036761112149101627
Nd145,"(n,p)",1,1.0872788733696823e-06
Nd145,"(n,a)",1,6.805177421811121e-05
Nd145,"(n,3n)",1,5.347066027486676e-06
Nd145,"(n,4n)",1,0.0
Nd145,fission,1,0.0
Nd146,"(n,gamma)",1,0.3015154575087568
Nd146,"(n,2n)",1,0.0016558856006785698
Nd146,"(n,p)",1,4.121732310171045e-07
Nd146,"(n,a)",1,1.8780105233684886e-06
Nd146,"(n,3n)",1,5.710934683192551e-06
Nd146,"(n,4n)",1,0.0
Nd146,fission,1,0.0
Nd147,"(n,gamma)",1,72.0112024289404
Nd147,"(n,2n)",1,0.007043481159496424
Nd147,"(n,p)",1,5.395269134315147e-07
Nd147,"(n,a)",1,1.868761289610077e-06
Nd147,"(n,3n)",1,1.3807826873681262e-05
Nd147,"(n,4n)",1,0.0
Nd147,fission,1,0.0
Nd148,"(n,gamma)",1,0.8301508811449342
Nd148,"(n,2n)",1,0.0019652210391738335
Nd148,"(n,p)",1,1.7319873867943386e-07
Nd148,"(n,a)",1,3.5868341080569627e-07
Nd148,"(n,3n)",1,9.349516352695042e-06
Nd148,"(n,4n)",1,0.0
Nd148,fission,1,0.0
Nd149,"(n,gamma)",1,8.227784503330424
Nd149,"(n,2n)",1,0.010172268970292032
Nd149,"(n,p)",1,9.429557075069125e-08
Nd149,"(n,a)",1,0.00017836904510025215
Nd149,"(n,3n)",1,0.0
Nd149,"(n,4n)",1,0.0
Nd149,fission,1,0.0
Nd150,"(n,gamma)",1,0.6164582392078642
Nd150,"(n,2n)",1,0.0018230228239173548
Nd150,"(n,p)",1,8.791913482707703e-08
Nd150,"(n,a)",1,9.529852681418714e-08
Nd150,"(n,3n)",1,1.40240743406057e-05
Nd150,"(n,4n)",1,0.0
Nd150,fission,1,0.0
Pm143,"(n,gamma)",1,6.216020537009167
Pm143,"(n,2n)",1,0.00022595711561841682
Pm143,"(n,p)",1,4.772962975954681e-05
Pm143,"(n,a)",1,5.788943458977022e-05
Pm143,"(n,3n)",1,0.0
Pm143,"(n,4n)",1,0.0
Pm143,fission,1,0.0
Pm144,"(n,gamma)",1,1063.3379245109577
Pm144,"(n,2n)",1,0.002284958988426944
Pm144,"(n,p)",1,0.00012052005014946049
Pm144,"(n,a)",1,0.07506168332113575
Pm144,"(n,3n)",1,4.0689287344149166e-08
Pm144,"(n,4n)",1,0.0
Pm144,fission,1,0.0
Pm145,"(n,gamma)",1,29.7755920456683
Pm145,"(n,2n)",1,0.0014776110895041428
Pm145,"(n,p)",1,1.098616145928665e-05
Pm145,"(n,a)",1,0.0014653961765795785
Pm145,"(n,3n)",1,3.297660755977319e-06
Pm145,"(n,4n)",1,0.0
Pm145,fission,1,0.0
Pm146,"(n,gamma)",1,57501.16626296386
Pm146,"(n,2n)",1,0.0039758425260196795
Pm146,"(n,p)",1,7.213326466249389e-05
Pm146,"(n,a)",1,1.540305423220128
Pm146,"(n,3n)",1,0.0
Pm146,"(n,4n)",1,0.0
Pm146,fission,1,0.0
Pm147,"(n,gamma)",1,74.11097918971603
Pm147,"(n,2n)",1,0.0014837717697670121
Pm147,"(n,p)",1,1.408230506207796e-06
Pm147,"(n,a)",1,3.3591234770289928e-06
Pm147,"(n,3n)",1,9.233037829701912e-06
Pm147,"(n,4n)",1,0.0
Pm147,fission,1,0.0
Pm148,"(n,gamma)",1,347.35291364466946
Pm148,"(n,2n)",1,0.005442763616654694
Pm148,"(n,p)",1,1.1794873792712375e-06
Pm148,"(n,a)",1,5.24659325797682e-06
Pm148,"(n,3n)",1,1.2248346934607013e-05
Pm148,"(n,4n)",1,0.0
Pm148,fission,1,0.0
Pm148_m1,"(n,gamma)",1,2915.9196270646175
Pm148_m1,"(n,2n)",1,0.0027933041160516673
Pm148_m1,"(n,p)",1,1.5492700702501619e-06
Pm148_m1,"(n,a)",1,1.3761645485375858e-06
Pm148_m1,"(n,3n)",1,2.2363954433629074e-06
Pm148_m1,"(n,4n)",1,0.0
Pm148_m1,fission,1,0.0
Pm149,"(n,gamma)",1,231.11058147065026
Pm149,"(n,2n)",1,0.0018586151434342474
Pm149,"(n,p)",1,5.84161517825056e-07
Pm149,"(n,a)",1,8.874247303411868e-07
Pm149,"(n,3n)",1,1.6932475156623418e-05
Pm149,"(n,4n)",1,0.0
Pm149,fission,1,0.0
Pm150,"(n,gamma)",1,38.317231119017734
Pm150,"(n,2n)",1,0.009347713082901376
Pm150,"(n,p)",1,8.010161154159319e-07
Pm150,"(n,a)",1,0.002378579852673878
Pm150,"(n,3n)",1,0.0
Pm150,"(n,4n)",1,0.0
Pm150,fission,1,0.0
Pm151,"(n,gamma)",1,96.34615790855612
Pm151,"(n,2n)",1,0.0012911406460065287
Pm151,"(n,p)",1,5.599687253858931e-07
Pm151,"(n,a)",1,1.315801430850976e-07
Pm151,"(n,3n)",1,9.649057921529884e-06
Pm151,"(n,4n)",1,0.0
Pm151,fission,1,0.0
Sm144,"(n,gamma)",1,0.28981231042265904
Sm144,"(n,2n)",1,0.0001472184993263188
Sm144,"(n,p)",1,4.1446112561780984e-05
Sm144,"(n,a)",1,3.3943308829053364e-05
Sm144,"(n,3n)",1,0.0
Sm144,"(n,4n)",1,0.0
Sm144,fission,1,0.0
Sm145,"(n,gamma)",1,70.14319089157124
Sm145,"(n,2n)",1,0.0012414952359236884
Sm145,"(n,p)",1,4.221328981260341e-05
Sm145,"(n,a)",1,0.10535162709792004
Sm145,"(n,3n)",1,1.8256771582610075e-09
Sm145,"(n,4n)",1,0.0
Sm145,fission,1,0.0
Sm146,"(n,gamma)",1,1.0837048748289058
Sm146,"(n,2n)",1,0.0008552520926574982
Sm146,"(n,p)",1,2.1477082314200827e-06
Sm146,"(n,a)",1,0.010809325834056447
Sm146,"(n,3n)",1,0.0
Sm146,"(n,4n)",1,0.0
Sm146,fission,1,0.0
Sm147,"(n,gamma)",1,28.526108090859516
Sm147,"(n,2n)",1,0.0017632536663192454
Sm147,"(n,p)",1,4.461124111507214e-06
Sm147,"(n,a)",1,0.0002737782010268385
Sm147,"(n,3n)",1,8.593737546450915e-07
Sm147,"(n,4n)",1,0.0
Sm147,fission,1,0.0
Sm148,"(n,gamma)",1,1.4507321719440547
Sm148,"(n,2n)",1,0.0009677447073366883
Sm148,"(n,p)",1,6.430922761389815e-07
Sm148,"(n,a)",1,1.1006712523747748e-05
Sm148,"(n,3n)",1,7.169261451135081e-07
Sm148,"(n,4n)",1,0.0
Sm148,fission,1,0.0
Sm149,"(n,gamma)",1,10247.269492386158
Sm149,"(n,2n)",1,0.003057628465752265
Sm149,"(n,p)",1,1.3968317213284655e-06
Sm149,"(n,a)",1,0.010531901098625736
Sm149,"(n,3n)",1,2.6043382031287964e-06
Sm149,"(n,4n)",1,0.0
Sm149,fission,1,0.0
Sm150,"(n,gamma)",1,19.872554422441983
Sm150,"(n,2n)",1,0.0011247996198672694
Sm150,"(n,p)",1,6.863507884416398e-07
Sm150,"(n,a)",1,1.2938922341783007e-06
Sm150,"(n,3n)",1,4.329056485940477e-06
Sm150,"(n,4n)",1,0.0
Sm150,fission,1,0.0
Sm151,"(n,gamma)",1,1729.5467938260108
Sm151,"(n,2n)",1,0.005721995803212281
Sm151,"(n,p)",1,1.1381430415059805e-06
Sm151,"(n,a)",1,2.225550854784203e-06
Sm151,"(n,3n)",1,6.724289228743081e-06
Sm151,"(n,4n)",1,0.0
Sm151,fission,1,0.0
Sm152,"(n,gamma)",1,106.38647329465593
Sm152,"(n,2n)",1,0.001032839574964917
Sm152,"(n,p)",1,4.0415018452850516e-07
Sm152,"(n,a)",1,2.6448513284454085e-07
Sm152,"(n,3n)",1,4.780750880202871e-06
Sm152,"(n,4n)",1,0.0
Sm152,fission,1,0.0
Sm153,"(n,gamma)",1,184.65398273154082
Sm153,"(n,2n)",1,0.005330124409242484
Sm153,"(n,p)",1,1.3007911124303792e-06
Sm153,"(n,a)",1,6.356900320802265e-07
Sm153,"(n,3n)",1,5.742052037815955e-06
Sm153,"(n,4n)",1,0.0
Sm153,fission,1,0.0
Sm154,"(n,gamma)",1,2.148407243709584
Sm154,"(n,2n)",1,0.0013328683977795325
Sm154,"(n,p)",1,2.2547553756720292e-07
Sm154,"(n,a)",1,8.437607467000447e-08
Sm154,"(n,3n)",1,6.6044282260273654e-06
Sm154,"(n,4n)",1,0.0
Sm154,fission,1,0.0
Eu151,"(n,gamma)",1,1319.3525856991134
Eu151,"(n,2n)",1,0.0008907236092990898
Eu151,"(n,p)",1,6.4481034777168626e-06
Eu151,"(n,a)",1,5.410982821472683e-06
Eu151,"(n,3n)",1,2.6353308342097777e-06
Eu151,"(n,4n)",1,0.0
Eu151,fission,1,0.0
Eu152,"(n,gamma)",1,1447.4135182653247
Eu152,"(n,2n)",1,0.0024659013772603887
Eu152,"(n,p)",1,3.213579484678083e-06
Eu152,"(n,a)",1,2.7354306009147047e-06
Eu152,"(n,3n)",1,5.741509392509245e-06
Eu152,"(n,4n)",1,0.0
Eu152,fission,1,0.0
Eu153,"(n,gamma)",1,83.23451613377449
Eu153,"(n,2n)",1,0.0006709161216609934
Eu153,"(n,p)",1,4.044442922995396e-06
Eu153,"(n,a)",1,1.743321694543209e-06
Eu153,"(n,3n)",1,2.0580954225803585e-06
Eu153,"(n,4n)",1,0.0
Eu153,fission,1,0.0
Eu154,"(n,gamma)",1,334.7880691584915
Eu154,"(n,2n)",1,0.0038695902582739894
Eu154,"(n,p)",1,1.2653172563875252e-05
Eu154,"(n,a)",1,3.175053425610842e-06
Eu154,"(n,3n)",1,2.06546445252169e-06
Eu154,"(n,4n)",1,0.0
Eu154,fission,1,0.0
Eu155,"(n,gamma)",1,1029.9809990166414
Eu155,"(n,2n)",1,0.0009326986048438956
Eu155,"(n,p)",1,8.478746869342667e-06
Eu155,"(n,a)",1,4.809556756524528e-06
Eu155,"(n,3n)",1,4.06805202593045e-06
Eu155,"(n,4n)",1,0.0
Eu155,fission,1,0.0
Eu156,"(n,gamma)",1,60.61993032690989
Eu156,"(n,2n)",1,0.0034448646266396206
Eu156,"(n,p)",1,3.626960053414127e-07
Eu156,"(n,a)",1,1.6994555746198348e-07
Eu156,"(n,3n)",1,4.5296019467711454e-06
Eu156,"(n,4n)",1,0.0
Eu156,fission,1,0.0
Eu157,"(n,gamma)",1,35.81291533417764
Eu157,"(n,2n)",1,0.0024155837721917066
Eu157,"(n,p)",1,4.2133766782454205e-07
Eu157,"(n,a)",1,9.79433051590331e-08
Eu157,"(n,3n)",1,9.825079377734208e-06
Eu157,"(n,4n)",1,0.0
Eu157,fission,1,0.0
Gd152,"(n,gamma)",1,111.02612634539692
Gd152,"(n,2n)",1,0.0006838893456493934
Gd152,"(n,p)",1,1.1788377669396713e-06
Gd152,"(n,a)",1,0.0013742096371782454
Gd152,"(n,3n)",1,1.3714346735373742e-06
Gd152,"(n,4n)",1,0.0
Gd152,fission,1,0.0
Gd153,"(n,gamma)",1,1929.1257249207085
Gd153,"(n,2n)",1,0.001972828108108194
Gd153,"(n,p)",1,3.610386270724753e-06
Gd153,"(n,a)",1,0.0029112026398205437
Gd153,"(n,3n)",1,8.962129951635847e-07
Gd153,"(n,4n)",1,0.0
Gd153,fission,1,0.0
Gd154,"(n,gamma)",1,17.273195671406604
Gd154,"(n,2n)",1,0.0006081486321244401
Gd154,"(n,p)",1,6.607002888725182e-07
Gd154,"(n,a)",1,7.645696901691107e-07
Gd154,"(n,3n)",1,7.551813341259385e-07
Gd154,"(n,4n)",1,0.0
Gd154,fission,1,0.0
Gd155,"(n,gamma)",1,6014.245328318882
Gd155,"(n,2n)",1,0.0022325454636320644
Gd155,"(n,p)",1,1.12754352506718e-06
Gd155,"(n,a)",1,7.133867847592332e-06
Gd155,"(n,3n)",1,2.0897056436790654e-06
Gd155,"(n,4n)",1,0.0
Gd155,fission,1,0.0
Gd156,"(n,gamma)",1,3.2474790546616017
Gd156,"(n,2n)",1,0.000767522892318641
Gd156,"(n,p)",1,4.1942433503383175e-07
Gd156,"(n,a)",1,4.3141566525878104e-07
Gd156,"(n,3n)",1,2.4601132901152914e-06
Gd156,"(n,4n)",1,0.0
Gd156,fission,1,0.0
Gd157,"(n,gamma)",1,25402.093224493754
Gd157,"(n,2n)",1,0.002828601457448303
Gd157,"(n,p)",1,5.701253464950637e-07
Gd157,"(n,a)",1,4.581782873025168e-05
Gd157,"(n,3n)",1,2.1750634546957198e-06
Gd157,"(n,4n)",1,0.0
Gd157,fission,1,0.0
Gd158,"(n,gamma)",1,2.149305288674258
Gd158,"(n,2n)",1,0.0011463704267266892
Gd158,"(n,p)",1,2.154242356980473e-07
Gd158,"(n,a)",1,2.507059309814915e-07
Gd158,"(n,3n)",1,1.9450501757345042e-06
Gd158,"(n,4n)",1,0.0
Gd158,fission,1,0.0
Gd159,"(n,gamma)",1,6.238773044099423
Gd159,"(n,2n)",1,0.007447824318811752
Gd159,"(n,p)",1,1.4728443001740577e-07
Gd159,"(n,a)",1,1.9962833624567094e-06
Gd159,"(n,3n)",1,0.0
Gd159,"(n,4n)",1,0.0
Gd159,fission,1,0.0
Gd160,"(n,gamma)",1,0.4411962917577944
Gd160,"(n,2n)",1,0.0017564168332529146
Gd160,"(n,p)",1,1.0092692309160709e-07
Gd160,"(n,a)",1,1.5041304829693756e-07
Gd160,"(n,3n)",1,7.2985525712258155e-06
Gd160,"(n,4n)",1,0.0
Gd160,fission,1,0.0
Tb158,"(n,gamma)",1,4703.496421781905
Tb158,"(n,2n)",1,0.0033670641839204023
Tb158,"(n,p)",1,4.3307494835058285e-06
Tb158,"(n,a)",1,0.001175711339864275
Tb158,"(n,3n)",1,0.0
Tb158,"(n,4n)",1,0.0
Tb158,fission,1,0.0
Tb159,"(n,gamma)",1,14.465024001817762
Tb159,"(n,2n)",1,0.0011969284435325996
Tb159,"(n,p)",1,7.854774275066613e-07
Tb159,"(n,a)",1,4.3789229045195323e-07
Tb159,"(n,3n)",1,5.132057245441932e-06
Tb159,"(n,4n)",1,0.0
Tb159,fission,1,0.0
Tb160,"(n,gamma)",1,138.36001228905525
Tb160,"(n,2n)",1,0.0037871572029940974
Tb160,"(n,p)",1,2.115357355796716e-06
Tb160,"(n,a)",1,7.0590812006735e-07
Tb160,"(n,3n)",1,3.2095514117291317e-06
Tb160,"(n,4n)",1,0.0
Tb160,fission,1,0.0
Tb161,"(n,gamma)",1,123.20290751833411
Tb161,"(n,2n)",1,0.002002583768150227
Tb161,"(n,p)",1,2.3338457441668164e-07
Tb161,"(n,a)",1,2.2298150782414912e-07
Tb161,"(n,3n)",1,0.0
Tb161,"(n,4n)",1,0.0
Tb161,fission,1,0.0
Dy154,"(n,gamma)",1,41.17138274710197
Dy154,"(n,2n)",1,0.0003223915987401615
Dy154,"(n,p)",1,1.3458931187510542e-05
Dy154,"(n,a)",1,0.006267428734416895
Dy154,"(n,3n)",1,2.0767001611176292e-08
Dy154,"(n,4n)",1,0.0
Dy154,fission,1,0.0
Dy155,"(n,gamma)",1,92.08725811582092
Dy155,"(n,2n)",1,0.002338689700400817
Dy155,"(n,p)",1,0.007299793451409131
Dy155,"(n,a)",1,1.0500387520152217
Dy155,"(n,3n)",1,0.0
Dy155,"(n,4n)",1,0.0
Dy155,fission,1,0.0
Dy156,"(n,gamma)",1,30.823096279598094
Dy156,"(n,2n)",1,0.00043042967999461397
Dy156,"(n,p)",1,5.343432328167011e-06
Dy156,"(n,a)",1,1.014597115025659e-05
Dy156,"(n,3n)",1,4.243184187001287e-08
Dy156,"(n,4n)",1,0.0
Dy156,fission,1,0.0
Dy157,"(n,gamma)",1,139.12850331109973
Dy157,"(n,2n)",1,0.0024300708533044777
Dy157,"(n,p)",1,3.793366536349077e-05
Dy157,"(n,a)",1,0.10164327848534732
Dy157,"(n,3n)",1,0.0
Dy157,"(n,4n)",1,0.0
Dy157,fission,1,0.0
Dy158,"(n,gamma)",1,11.727947780149075
Dy158,"(n,2n)",1,0.0006333437601922142
Dy158,"(n,p)",1,2.9898876257047342e-06
Dy158,"(n,a)",1,2.0617541819877484e-06
Dy158,"(n,3n)",1,5.0270938491950946e-08
Dy158,"(n,4n)",1,0.0
Dy158,fission,1,0.0
Dy159,"(n,gamma)",1,187.74764916235105
Dy159,"(n,2n)",1,0.0027049240474743197
Dy159,"(n,p)",1,6.046083134802034e-06
Dy159,"(n,a)",1,0.000967016868262979
Dy159,"(n,3n)",1,3.3320385201915527e-07
Dy159,"(n,4n)",1,0.0
Dy159,fission,1,0.0
